Make,Model,Price,Year,Kilometer,Fuel,Transmission,Location,Color,Owner,Seller,Engine,Power,Torque,Drivetrain,Length,Width,Height,Seats,Tank
Audi,A4 Premium Plus 40 TFSI,42000,2021,12321,Petrol,Automatic,Delhi,Black,UnRegistered Car,Individual,1984,188 bhp @ 4200 rpm,320 Nm @ 1450 rpm,FWD,4762,1847,1433,5,54
Mercedes-Benz,GLC 220 d Progressive,42000,2017,77000,Diesel,Automatic,Pune,White,First,Individual,2143,168 bhp @ 3000 rpm,400 Nm @ 1400 rpm,AWD,4656,1890,1639,5,66
Land Rover,Discovery Sport HSE 7-Seater,42000,2018,36000,Diesel,Automatic,Raipur,White,Second,Individual,2179,148 bhp @ 4000 rpm,400 Nm @ 1750 rpm,AWD,4600,2069,1724,7,65
Mercedes-Benz,A-Class Sedan 200d,42000,2021,5600,Diesel,Automatic,Delhi,Grey,UnRegistered Car,Individual,1950,147 bhp @ 3400 rpm,320 Nm @ 1400 rpm,FWD,4549,1796,1446,5,43
Mercedes-Benz,GLE 250 d,42000,2018,102000,Diesel,Automatic,Patna,Black,First,Individual,2143,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD,4819,2141,1796,5,93
Mercedes-Benz,GLE 250 d,42000,2017,85000,Diesel,Automatic,Ludhiana,Black,First,Individual,2143,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD,4819,2141,1796,5,93
BMW,5-Series 530i Sport Line,42500,2018,32000,Petrol,Automatic,Mumbai,Blue,First,Individual,1998,248 bhp @ 5200 rpm,350 Nm @ 1450 rpm,RWD,4936,1868,1479,5,57
BMW,X5 xDrive30d xLine,42500,2017,80000,Diesel,Automatic,Thane,White,First,Individual,2993,262 bhp @ 4000 rpm,620 Nm @ 1500 rpm,AWD,4922,2004,1745,5,80
Audi,A4 1.8 TFSI Multitronic Premium Plus,42500,2021,17000,Petrol,Automatic,Mumbai,White,First,Individual,1798,170 bhp @ 3800 rpm,320 Nm @ 1400 rpm,FWD,4701,1826,1427,5,63
Audi,A4 30 TFSI Premium Plus,42500,2020,17000,Petrol,Automatic,Pune,White,First,Individual,1395,148 bhp @ 5000 rpm,250 Nm @ 1500 rpm,FWD,4726,1842,1427,5,54
Mercedes-Benz,C-Class C 220d Progressive [2018-2019],42500,2018,24000,Diesel,Automatic,Hyderabad,White,First,Individual,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,4686,1810,1442,5,66
Mercedes-Benz,C-Class C 220d Progressive [2018-2019],42750,2019,31000,Diesel,Automatic,Delhi,Blue,First,Individual,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,4686,1810,1442,5,66
BMW,5-Series 520d Luxury Line [2017-2019],42900,2018,60474,Diesel,Automatic,Coimbatore,White,First,Individual,1995,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4936,1868,1479,5,65
Toyota,Fortuner 2.8 4x4 AT [2016-2020],43000,2021,60000,Diesel,Automatic,Chandigarh,White,First,Individual,2755,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,AWD,4795,1855,1835,7,80
BMW,2 Series Gran Coupe 220d M Sport [2020-2021],43000,2020,11000,Diesel,Automatic,Pune,Blue,First,Individual,1995,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,FWD,4526,1800,1420,5,50
Jaguar,F-Pace Prestige,43250,2018,40545,Diesel,Automatic,Ahmedabad,Grey,First,Individual,1999,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,4731,2071,1651,5,82
Audi,A6 35 TDI Matrix,43510,2018,36000,Diesel,Automatic,Pune,White,First,Individual,1968,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,FWD,4933,1874,1455,5,75
Lexus,NX 300h Luxury [2017-2020],43750,2018,54500,Petrol,Automatic,Delhi,Black,Second,Individual,2494,194 bhp @ 5700 rpm,210 Nm @ 4200 rpm,AWD,4640,1845,1645,5,56
Lexus,ES 300h,43750,2017,31059,Petrol,Automatic,Bangalore,Brown,First,Individual,2494,202 bhp @ 5700 rpm,213 Nm @ 4500 rpm,RWD,4915,1820,1450,5,65
BMW,3-Series 320d Luxury Line,43900,2020,23000,Diesel,Automatic,Mumbai,White,First,Corporate,1995,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4633,1811,1429,5,57
BMW,X3 xDrive-20d xLine,44000,2018,70000,Diesel,Automatic,Mumbai,White,First,Individual,1995,190 bhp @ 4000 rpm,400 Nm @ 1750 rpm,AWD,4657,1881,1678,5,67
Volvo,XC40 T4 R-Design,44000,2020,16519,Petrol,Automatic,Mumbai,White,First,Corporate,1969,187 bhp @ 5000 rpm,300 Nm @ 1300 rpm,FWD,4425,1863,1652,5,54
Land Rover,Discovery Sport HSE 7-Seater,44590,2018,57300,Diesel,Automatic,Indore,White,First,Individual,2179,148 bhp @ 4000 rpm,400 Nm @ 1750 rpm,AWD,4600,2069,1724,7,65
BMW,X1 sDrive20d xLine,44750,2021,7100,Diesel,Automatic,Chennai,Orange,First,Individual,1995,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,RWD,4454,2044,1545,5,63
Audi,Q5 40 TDI Premium Plus,44750,2020,18000,Diesel,Automatic,Delhi,White,Second,Individual,1968,188 bhp @ 3800 rpm,400 Nm @ 1750 rpm,AWD,4663,1893,1659,5,70
Mercedes-Benz,E-Class E 220d Expression [2019-2019],45000,2019,72000,Diesel,Automatic,Pune,White,First,Individual,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,5063,1860,1494,5,80
BMW,X1 sDrive20d xLine,45000,2022,17000,Diesel,Automatic,Mumbai,White,First,Individual,1995,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,RWD,4454,2044,1545,5,63
BMW,5-Series 520d Luxury Line [2017-2019],45000,2018,23000,Diesel,Automatic,Pune,Grey,First,Individual,1995,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4936,1868,1479,5,65
BMW,5-Series 520d Luxury Line [2017-2019],45000,2018,49500,Diesel,Automatic,Hyderabad,Black,First,Individual,1995,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4936,1868,1479,5,65
Mercedes-Benz,GLE 250 d,45500,2017,34000,Diesel,Automatic,Navi Mumbai,Silver,First,Individual,2143,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD,4819,2141,1796,5,93
BMW,3-Series 320d Luxury Edition,45500,2021,24000,Diesel,Automatic,Delhi,White,First,Individual,1995,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4709,1827,1435,5,59
Mercedes-Benz,GLC 220 d Progressive,45500,2018,45000,Diesel,Automatic,Mumbai,Grey,First,Individual,2143,168 bhp @ 3000 rpm,400 Nm @ 1400 rpm,AWD,4656,1890,1639,5,66
Land Rover,Discovery Sport HSE Luxury 7-Seater,45750,2019,50000,Diesel,Automatic,Karnal,Blue,First,Individual,2179,188 bhp @ 3500 rpm,420 Nm @ 1750 rpm,AWD,4600,2069,1724,7,65
Mercedes-Benz,GLE 250 d,45900,2018,95786,Diesel,Automatic,Delhi,Black,First,Individual,2143,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD,4819,2141,1796,5,93
Jaguar,XF Portfolio Diesel,46000,2020,56000,Diesel,Automatic,Chennai,Blue,First,Individual,1999,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,RWD,5067,2091,1457,5,66
BMW,X1 sDrive20i xLine,47000,2022,13120,Petrol,Automatic,Pune,White,First,Individual,1998,189 bhp @ 5000 rpm,280 Nm @ 1350 rpm,FWD,4447,1821,1598,5,51
BMW,3-Series 330i M Sport Edition,47490,2020,14000,Petrol,Automatic,Mumbai,White,First,Individual,1998,248 bhp @ 5200 rpm,350 Nm @ 1450 rpm,RWD,4633,1811,1429,5,57
Mercedes-Benz,E-Class E 220d Expression [2019-2019],47750,2018,51529,Diesel,Automatic,Bangalore,White,First,Individual,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,5063,1860,1494,5,80
Lexus,ES 300h Exquisite [2020-2021],48000,2020,27000,Hybrid,Automatic,Mumbai,Blue,First,Individual,2487,176 bhp @ 5700 rpm,221 Nm @ 3600 rpm,FWD,4975,1865,1445,5,50
BMW,5-Series 520d Luxury Line [2017-2019],48000,2019,30000,Diesel,Automatic,Delhi,Black,First,Individual,1995,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4936,1868,1479,5,65
BMW,5-Series 520d Luxury Line [2017-2019],48000,2019,31000,Diesel,Automatic,Delhi,Black,First,Individual,1995,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4936,1868,1479,5,65
Audi,Q7 45 TDI Premium Plus,49000,2018,78000,Diesel,Automatic,Chandigarh,Black,First,Individual,2967,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,AWD,5052,1968,1740,7,75
Mercedes-Benz,C-Class C 200 Progressive [2018-2020],49000,2022,5000,Petrol,Automatic,Delhi,White,First,Individual,1497,181 bhp @ 5800 rpm,280 Nm @ 1600 rpm,RWD,4686,1810,1442,5,66
Audi,A8 3.0 TDI quattro,49000,2015,32000,Diesel,Automatic,Hyderabad,Blue,First,Individual,2967,247 bhp @ 4000 rpm,580 Nm @ 1750 rpm,AWD,5265,1949,1471,4,90
BMW,5-Series 530d M Sport [2013-2017],49000,2018,38000,Diesel,Automatic,Ahmedabad,Blue,First,Individual,2993,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,RWD,4899,2094,1464,5,65
Mercedes-Benz,C-Class C200 Progressive,49500,2021,12400,Petrol,Automatic,Pune,Blue,First,Individual,1991,201 bhp @ 5800 rpm,300 Nm @ 1200 rpm,RWD,4686,1810,1442,5,66
Land Rover,Discovery Sport SE,49500,2018,38000,Diesel,Automatic,Thane,White,First,Individual,1999,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,4600,2173,1690,7,65
Mercedes-Benz,C-Class C200 Progressive,49750,2021,2610,Petrol,Automatic,Bangalore,White,First,Individual,1991,201 bhp @ 5800 rpm,300 Nm @ 1200 rpm,RWD,4686,1810,1442,5,66
Mercedes-Benz,GLE 350 d,50000,2016,61000,Diesel,Automatic,Mumbai,Grey,First,Individual,2987,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,AWD,4819,2141,1796,5,93
Mercedes-Benz,C-Class Cabriolet C 300,51000,2017,56000,Petrol,Automatic,Ghaziabad,White,Second,Individual,1991,241 bhp @ 5500 rpm,370 Nm @ 1300 rpm,RWD,4686,1810,1409,4,59
BMW,3-Series 330i M Sport Edition,51000,2022,6000,Petrol,Automatic,Raipur,White,First,Individual,1998,248 bhp @ 5200 rpm,350 Nm @ 1450 rpm,RWD,4633,1811,1429,5,57
BMW,6-Series GT 630d Luxury Line [2018-2019],51000,2019,79000,Diesel,Automatic,Pune,Blue,First,Individual,2993,265 bhp @ 4000 rpm,620 Nm @ 2000 rpm,RWD,5091,1902,1538,5,68
Land Rover,Discovery Sport HSE Petrol 7-Seater,51000,2019,24444,Petrol,Automatic,Bangalore,Blue,Second,Individual,1999,236 bhp @ 5500 rpm,340 Nm @ 1750 rpm,AWD,4600,2069,1724,7,65
Audi,Q7 45 TDI Premium Plus,51750,2016,65000,Diesel,Automatic,Pune,Blue,First,Individual,2967,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,AWD,5052,1968,1740,7,75
Jaguar,F-Pace Prestige,52000,2019,43000,Diesel,Automatic,Delhi,Black,First,Individual,1999,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,4731,2071,1651,5,82
Audi,Q7 45 TDI Technology Pack,52000,2017,45000,Diesel,Automatic,Pune,Grey,Second,Individual,2967,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,AWD,5052,1968,1740,7,75
Lexus,ES 300h Exquisite [2020-2021],52000,2020,14000,Hybrid,Automatic,Delhi,Blue,First,Individual,2487,176 bhp @ 5700 rpm,221 Nm @ 3600 rpm,FWD,4975,1865,1445,5,50
Mercedes-Benz,GLC 220d 4MATIC Progressive [2019-2021],52000,2019,10000,Diesel,Automatic,Delhi,Blue,First,Individual,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,AWD,4658,1890,1644,5,66
MINI,Cooper JCW Hatchback,52000,2022,0,Petrol,Automatic,Ahmedabad,Yellow,UnRegistered Car,Individual,1998,228 bhp @ 5200 rpm,320 Nm @ 1450 rpm,FWD,3850,1727,1414,4,44
Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],52000,2020,18000,Diesel,Automatic,Noida,White,First,Individual,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,5063,1860,1494,5,80
Mercedes-Benz,C-Class C 300d AMG line,52500,2020,28079,Diesel,Automatic,Mumbai,Blue,First,Individual,1950,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,RWD,4686,1810,1442,5,66
BMW,5-Series 530d M Sport [2013-2017],52500,2018,21000,Diesel,Automatic,Chennai,Blue,First,Individual,2993,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,RWD,4899,2094,1464,5,65
Audi,A6 Technology 45 TFSI,53000,2020,36000,Petrol,Automatic,Chennai,Grey,First,Individual,1984,241 bhp @ 5000 rpm,370 Nm @ 1600 rpm,FWD,4939,1886,1457,5,73
BMW,X3 xDrive-20d xLine,53000,2019,15087,Diesel,Automatic,Mumbai,Blue,First,Corporate,1995,190 bhp @ 4000 rpm,400 Nm @ 1750 rpm,AWD,4657,1881,1678,5,67
Mercedes-Benz,C-Class 220 CDI AT,53000,2022,12500,Diesel,Automatic,Hyderabad,White,UnRegistered Car,Individual,2148,170@3700,410@2000,RWD,4596,1770,1447,5,66
Porsche,Cayenne Diesel,53500,2015,58000,Diesel,Automatic,Chandigarh,White,First,Individual,2967,245 bhp @ 4400 rpm,550 Nm @ 2750 rpm,AWD,4846,2155,1705,5,85
Porsche,Cayenne Platinum Edition Diesel,53500,2016,55700,Diesel,Automatic,Navi Mumbai,Silver,First,Corporate,2967,241 bhp @ 3800 rpm,550 Nm @ 1750 rpm,AWD,4855,1939,1705,5,85
Land Rover,Range Rover Sport SDV6 HSE,53750,2014,80000,Diesel,Automatic,Delhi,White,Second,Individual,2993,289 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD,4879,2073,1780,5,77
Mercedes-Benz,GLE 250 d,54000,2016,16000,Diesel,Automatic,Karnal,White,First,Individual,2143,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD,4819,2141,1796,5,93
Mercedes-Benz,C-Class 220 CDI AT,54000,2022,4600,Diesel,Automatic,Bangalore,White,UnRegistered Car,Individual,2148,170@3700,410@2000,RWD,4596,1770,1447,5,66
Mercedes-Benz,GLE 250 d,54000,2018,50500,Diesel,Automatic,Dehradun,White,Third,Individual,2143,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD,4819,2141,1796,5,93
BMW,5-Series 530d M Sport [2017-2019],54000,2017,33000,Diesel,Automatic,Bangalore,White,Second,Individual,2993,261 bhp @ 4000 rpm,620 Nm @ 2000 rpm,RWD,4936,1868,1479,4,78
Mercedes-Benz,S-Class S 350 CDI,55000,2015,54000,Diesel,Automatic,Faridabad,White,First,Individual,2987,255 bhp @ 3600 rpm,620 Nm @ 1600 rpm,RWD,5246,1899,1494,5,70
Audi,Q7 45 TDI Premium Plus,55000,2017,45000,Diesel,Automatic,Mumbai,White,First,Individual,2967,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,AWD,5052,1968,1740,7,75
Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],55000,2019,30000,Diesel,Automatic,Gurgaon,White,First,Individual,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,5063,1860,1494,5,80
Audi,Q7 45 TDI Premium Plus,55000,2017,24000,Diesel,Automatic,Gurgaon,White,First,Individual,2967,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,AWD,5052,1968,1740,7,75
BMW,3-Series 330i M Sport Edition,55000,2020,19000,Petrol,Automatic,Chennai,Black,First,Individual,1998,248 bhp @ 5200 rpm,350 Nm @ 1450 rpm,RWD,4633,1811,1429,5,57
BMW,5-Series 530d M Sport [2013-2017],56000,2018,40937,Diesel,Automatic,Chennai,White,First,Individual,2993,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,RWD,4899,2094,1464,5,65
Audi,Q5 45 TFSI Premium Plus,56510,2022,1,Petrol,Automatic,Delhi,Blue,UnRegistered Car,Individual,1984,248 bhp @ 5000 rpm,370 Nm @ 1600 rpm,AWD,4663,1898,1659,5,70
Mercedes-Benz,GLE 250 d,57750,2019,57000,Diesel,Automatic,Dehradun,Black,First,Individual,2143,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD,4819,2141,1796,5,93
BMW,5-Series 520d Luxury Line [2017-2019],58000,2020,30000,Diesel,Automatic,Mumbai,Black,First,Individual,1995,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4936,1868,1479,5,65
Volvo,XC60 Inscription [2017-2020],58000,2019,3500,Diesel,Automatic,Ludhiana,White,First,Individual,1969,235 bhp @ 4250 rpm,480 Nm @ 1750 rpm,AWD,4688,1902,1658,5,71
Jaguar,XJ 3.0 Portfolio,58000,2017,30000,Diesel,Automatic,Pune,White,First,Individual,2993,225 bhp @ 4000 rpm,689 Nm @ 1800 rpm,RWD,5255,2105,1460,5,77
Audi,A6 Technology 45 TFSI,58000,2021,7935,Petrol,Automatic,Surat,Brown,UnRegistered Car,Individual,1984,241 bhp @ 5000 rpm,370 Nm @ 1600 rpm,FWD,4939,1886,1457,5,73
Mercedes-Benz,GLE 250 d,58500,2019,31000,Diesel,Automatic,Mumbai,Grey,First,Corporate,2143,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD,4819,2141,1796,5,93
Land Rover,Range Rover Sport SDV6 S,59000,2014,70000,Diesel,Automatic,Mumbai,Grey,First,Corporate,2993,289 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD,4879,2073,1780,5,77
Mercedes-Benz,GLE 350 d,59000,2018,28000,Diesel,Automatic,Delhi,White,First,Individual,2987,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,AWD,4819,2141,1796,5,93
Audi,Q7 45 TDI Technology Pack,59000,2018,47000,Diesel,Automatic,Delhi,Blue,First,Individual,2967,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,AWD,5052,1968,1740,7,75
Land Rover,Evoque SE R-Dynamic,59500,2021,35000,Diesel,Automatic,Delhi,Beige,First,Individual,1999,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,4371,1996,1649,5,66.5
Mercedes-Benz,E-Class E 220 d Avantgarde,59500,2019,10000,Diesel,Automatic,Chennai,White,First,Individual,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,5063,1860,1494,5,80
BMW,7-Series 730Ld DPE,59500,2017,28000,Diesel,Automatic,Delhi,White,First,Individual,2993,262 bhp @ 4000 rpm,620 Nm @ 2000 rpm,RWD,5219,1902,1481,4,78
Mercedes-Benz,GLS 400 4MATIC,59500,2017,80000,Petrol,Automatic,Delhi,Black,First,Individual,2996,329 bhp @ 5250 rpm,480 Nm @ 1600 rpm,AWD,5130,1934,1850,5,100
BMW,X3 xDrive 20d Luxury Line [2018-2020],59750,2021,18000,Diesel,Automatic,Delhi,White,First,Individual,1995,190 bhp @ 4000 rpm,400 Nm @ 1750 rpm,AWD,4657,1881,1678,5,67
Land Rover,Discovery Sport SE R-Dynamic,59950,2020,54200,Diesel,Automatic,Indore,White,First,Individual,1999,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,4600,2069,1724,7,70
BMW,5-Series 530d M Sport [2013-2017],60000,2018,27600,Diesel,Automatic,Hyderabad,Blue,First,Individual,2993,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,RWD,4899,2094,1464,5,65
Volvo,S90 D4 Inscription,60000,2020,2600,Diesel,Automatic,Mumbai,Blue,First,Individual,1969,187 bhp @ 4250 rpm,400 Nm @ 1750 rpm,FWD,4963,1879,1443,5,55
Land Rover,Range Rover Sport SDV6 SE,60000,2014,82000,Diesel,Automatic,Ludhiana,White,First,Individual,2993,289 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD,4879,2073,1780,5,77
BMW,X4 xDrive30d M Sport X [2019-2020],61000,2021,24500,Diesel,Automatic,Mumbai,Red,First,Corporate,2993,260 bhp @ 4000 rpm,620 Nm @ 2000 rpm,AWD,4752,1918,1621,5,68
Mercedes-Benz,C-Class C220d Progressive,61000,2022,500,Diesel,Automatic,Delhi,Grey,First,Individual,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,4686,1810,1442,5,66
Jeep,Wrangler Rubicon,61000,2022,15000,Petrol,Automatic,Mumbai,Red,First,Individual,1995,268 bhp @ 5150 rpm,400 Nm @ 3000 rpm,AWD,4882,1894,1848,5,81
Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],61000,2020,9500,Diesel,Automatic,Mumbai,Silver,First,Corporate,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,5063,1860,1494,5,80
Mercedes-Benz,GLE 350 d,61500,2018,18000,Diesel,Automatic,Chandigarh,Black,First,Individual,2987,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,AWD,4819,2141,1796,5,93
BMW,X3 xDrive 20d Luxury Line [2018-2020],62000,2021,39000,Diesel,Automatic,Ahmedabad,White,First,Individual,1995,190 bhp @ 4000 rpm,400 Nm @ 1750 rpm,AWD,4657,1881,1678,5,67
Mercedes-Benz,E-Class E 350 d Exclusive [2017-2019],62250,2019,42079,Diesel,Automatic,Pune,Silver,First,Individual,2987,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,RWD,5063,1860,1494,5,80
Mercedes-Benz,V-Class Elite LWB,63000,2020,40000,Diesel,Automatic,Delhi,Silver,First,Corporate,1950,161 bhp @ 4200 rpm,380 Nm @ 1200 rpm,RWD,5140,1928,1901,6,57
BMW,5-Series 520d Luxury Line [2017-2019],63900,2022,6000,Diesel,Automatic,Mumbai,Grey,First,Individual,1995,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4936,1868,1479,5,65
Mercedes-Benz,GLC 220d 4MATIC Progressive,64000,2022,5500,Diesel,Automatic,Hyderabad,White,UnRegistered Car,Individual,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,AWD,4658,1890,1644,5,66
Land Rover,Discovery Sport S,65000,2020,6000,Diesel,Automatic,Hyderabad,White,First,Individual,1999,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,4600,2069,1724,7,70
Mercedes-Benz,C-Class Cabriolet C 300,65000,2020,21000,Petrol,Automatic,Gurgaon,White,Second,Individual,1991,241 bhp @ 5500 rpm,370 Nm @ 1300 rpm,RWD,4686,1810,1409,4,59
Mercedes-Benz,E-Class E 200 Exclusive [2019-2019],65000,2021,7500,Petrol,Automatic,Delhi,Black,First,Individual,1991,194 bhp @ 5800 rpm,300 Nm @ 1600 rpm,RWD,5063,1860,1494,5,80
Mercedes-Benz,E-Class E 220 d Avantgarde,65000,2019,5750,Diesel,Automatic,Bangalore,White,First,Individual,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,5063,1860,1494,5,80
Land Rover,Evoque SE Dynamic,65000,2021,12000,Diesel,Automatic,Hyderabad,White,First,Individual,1999,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,4360,2120,1635,5,57
Mercedes-Benz,GLC 220d 4MATIC Progressive [2019-2021],65000,2020,13000,Diesel,Automatic,Mumbai,Silver,First,Individual,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,AWD,4658,1890,1644,5,66
Mercedes-Benz,GLC 200 Progressive,66000,2021,16785,Petrol,Automatic,Bangalore,White,First,Individual,1991,194 bhp @ 5500 rpm,320 Nm @ 1650 rpm,RWD,4658,1890,1644,5,66
BMW,X3 xDrive30i M Sport,66800,2022,18223,Petrol,Automatic,Ahmedabad,Blue,First,Individual,1998,248 bhp @ 5200 rpm,350 Nm @ 1450 rpm,AWD,4708,1891,1676,5,60
Audi,Q7 45 TDI Technology Pack,67000,2018,39850,Diesel,Automatic,Surat,Blue,First,Individual,2967,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,AWD,5052,1968,1740,7,75
Mercedes-Benz,GLC 220d 4MATIC Progressive,67500,2022,7000,Diesel,Automatic,Lucknow,Blue,First,Individual,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,AWD,4658,1890,1644,5,66
Mercedes-Benz,GLC 220d 4MATIC Progressive [2019-2021],68000,2020,14500,Diesel,Automatic,Pune,Silver,First,Individual,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,AWD,4658,1890,1644,5,66
BMW,X3 xDrive 20d Luxury Line [2018-2020],68000,2022,33000,Diesel,Automatic,Chennai,White,First,Individual,1995,190 bhp @ 4000 rpm,400 Nm @ 1750 rpm,AWD,4657,1881,1678,5,67
Mercedes-Benz,GLS 350 d,68750,2019,53000,Diesel,Automatic,Dehradun,White,First,Individual,2987,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,AWD,5130,1934,1850,7,100
BMW,7-Series 730Ld M Sport,69000,2017,42200,Diesel,Automatic,Mumbai,Black,First,Individual,2993,262 bhp @ 4000 rpm,620 Nm @ 2000 rpm,RWD,5219,1902,1481,4,78
Land Rover,Discovery Sport HSE Luxury 7-Seater,69000,2020,32368,Diesel,Automatic,Chennai,White,First,Individual,2179,188 bhp @ 3500 rpm,420 Nm @ 1750 rpm,AWD,4600,2069,1724,7,65
Mercedes-Benz,GLC 200 Progressive,69750,2022,2000,Petrol,Automatic,Karnal,White,First,Individual,1991,194 bhp @ 5500 rpm,320 Nm @ 1650 rpm,RWD,4658,1890,1644,5,66
Mercedes-Benz,CLS 300d [2018-2019],69750,2020,15200,Diesel,Automatic,Delhi,White,First,Individual,1950,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,RWD,4988,1890,1435,5,66
Land Rover,Discovery Sport SE R-Dynamic Petrol,70000,2021,14500,Petrol,Automatic,Delhi,White,First,Individual,1997,245 bhp @ 5500 rpm,365 Nm @ 1500 rpm,AWD,4600,2069,1724,7,70
Mercedes-Benz,C-Coupe 43 AMG 4MATIC,70000,2020,19000,Petrol,Automatic,Chennai,White,First,Individual,2996,385 bhp @ 5500 rpm,520 Nm @ 2500 rpm,AWD,4693,1810,1402,4,66
Mercedes-Benz,GLC 220d 4MATIC Progressive,70000,2021,19000,Diesel,Automatic,Mumbai,Black,First,Individual,1950,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,AWD,4658,1890,1644,5,66
Mercedes-Benz,E-Class E 200 Exclusive [2019-2019],71000,2022,2500,Petrol,Automatic,Noida,Grey,First,Individual,1991,194 bhp @ 5800 rpm,300 Nm @ 1600 rpm,RWD,5063,1860,1494,5,80
Audi,A6 2.0 TFSi Technology Pack,72000,2021,20000,Petrol,Automatic,Bangalore,White,UnRegistered Car,Individual,1984,180 bhp @ 4000 rpm,320 Nm @ 1500 rpm,FWD,4915,1874,1455,5,75
Mercedes-Benz,GLS 350 d,72000,2018,87200,Diesel,Automatic,Bangalore,White,First,Individual,2987,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,AWD,5130,1934,1850,7,100
Land Rover,Range Rover Sport SDV6 SE,72000,2016,45000,Diesel,Automatic,Bangalore,White,Third,Individual,2993,289 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD,4879,2073,1780,5,77
